,source,author,title,description,url,urlToImage,publishedAt,content
1524,,Tom McKay,YouTube Now Says It Will Remove Videos Lying About Coronavirus Vaccines,"YouTube announced on Wednesday that it will now be extending current rules about lies, propaganda, and conspiracy theories about the coronavirus pandemic to include misinformation about coronavirus vaccines.Read more...",https://gizmodo.com/youtube-now-says-it-will-remove-videos-lying-about-coro-1845374402,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/bz6mxcw5f69la7ccl1ss.jpg",2020-10-14T23:55:00Z,"YouTube announced on Wednesday that it will now be extending current rules about lies, propaganda, and conspiracy theories about the coronavirus pandemic to include misinformation about coronavirus v… [+6014 chars]"
1525,Gizmodo.com,Tom McKay,YouTube Now Says It Will Remove Videos Lying About Coronavirus Vaccines,"YouTube announced on Wednesday that it will now be extending current rules about lies, propaganda, and conspiracy theories about the coronavirus pandemic to include misinformation about coronavirus vaccines.Read more...",https://gizmodo.com/youtube-now-says-it-will-remove-videos-lying-about-coro-1845374402,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/bz6mxcw5f69la7ccl1ss.jpg",2020-10-14T23:55:00Z,"YouTube announced on Wednesday that it will now be extending current rules about lies, propaganda, and conspiracy theories about the coronavirus pandemic to include misinformation about coronavirus v… [+6014 chars]"
1526,,Ed Cara,"Volunteer in Brazil Coronavirus Vaccine Trial Dies of Covid-19, Reportedly Received Placebo","A 28-year-old Brazilian resident participating in a covid-19 vaccine trial run by AstraZeneca and the University of Oxford has died of complications related to the coronavirus, a local media outlet reported Wednesday. Health officials and those leading the st…",https://gizmodo.com/volunteer-in-brazil-coronavirus-vaccine-trial-dies-of-c-1845440136,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/a3gxohtwc0j412hdgqbb.jpg",2020-10-21T19:01:00Z,"A 28-year-old Brazilian resident participating in a covid-19 vaccine trial run by AstraZeneca and the University of Oxford has died of complications related to the coronavirus, a local media outlet r… [+2456 chars]"
1527,Gizmodo.com,Ed Cara,"Volunteer in Brazil Coronavirus Vaccine Trial Dies of Covid-19, Reportedly Received Placebo","A 28-year-old Brazilian resident participating in a covid-19 vaccine trial run by AstraZeneca and the University of Oxford has died of complications related to the coronavirus, a local media outlet reported Wednesday. Health officials and those leading the st…",https://gizmodo.com/volunteer-in-brazil-coronavirus-vaccine-trial-dies-of-c-1845440136,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/a3gxohtwc0j412hdgqbb.jpg",2020-10-21T19:01:00Z,"A 28-year-old Brazilian resident participating in a covid-19 vaccine trial run by AstraZeneca and the University of Oxford has died of complications related to the coronavirus, a local media outlet r… [+2456 chars]"
1528,wired,Matt Simon,What Should You Do About Holiday Gatherings and Covid-19?,"Amid the Covid-19 pandemic, there's no perfectly safe way to socialize. But here are some tips on how to talk to your relatives about risk—or opting out.",https://www.wired.com/story/what-should-you-do-about-holiday-gatherings-and-covid-19/,"https://media.wired.com/photos/5f98a334ed97b6b30c266174/191:100/w_1280,c_limit/Science_TheHolidays_200492045-001.jpg",2020-10-28T11:00:00Z,"The strangest, most confusing, most taxing year we Americans have collectively trundled through is about to get even more complicated: We now all have to figure out what to do about the upcoming holi… [+3621 chars]"
1529,Wired,Matt Simon,What Should You Do About Holiday Gatherings and Covid-19?,"Amid the Covid-19 pandemic, there's no perfectly safe way to socialize. But here are some tips on how to talk to your relatives about risk—or opting out.",https://www.wired.com/story/what-should-you-do-about-holiday-gatherings-and-covid-19/,"https://media.wired.com/photos/5f98a334ed97b6b30c266174/191:100/w_1280,c_limit/Science_TheHolidays_200492045-001.jpg",2020-10-28T11:00:00Z,"The strangest, most confusing, most taxing year we Americans have collectively trundled through is about to get even more complicated: We now all have to figure out what to do about the upcoming holi… [+3621 chars]"
1530,cnn,"Madeline Holcombe, CNN",US hits highest 7-day average of coronavirus cases since the pandemic began,The latest surge of Covid-19 infections has brought the seven-day average of new daily cases to heights not seen since the pandemic began.,https://www.cnn.com/2020/10/26/health/us-coronavirus-monday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201026015155-covid-19-testing-1023-super-tease.jpg,2020-10-26T06:35:52Z,"(CNN)The latest surge of Covid-19 infections has brought the seven-day average of new daily cases to heights not seen since the pandemic began.
Health experts say the resurgence of cases they have w… [+5786 chars]"
1531,CNN,"Madeline Holcombe, CNN",US hits highest 7-day average of coronavirus cases since the pandemic began,The latest surge of Covid-19 infections has brought the seven-day average of new daily cases to heights not seen since the pandemic began.,https://www.cnn.com/2020/10/26/health/us-coronavirus-monday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201026015155-covid-19-testing-1023-super-tease.jpg,2020-10-26T06:35:52Z,"(CNN)The latest surge of Covid-19 infections has brought the seven-day average of new daily cases to heights not seen since the pandemic began.
Health experts say the resurgence of cases they have w… [+5786 chars]"
1532,cnn,"Virginia Langmaid and Maggie Fox, CNN",Coronavirus fail: How one summer camp's freewheeling approach led to 118 cases,Covid-19 spread at this Wisconsin summer camp when organizers thought testing students before they arrived was all they needed to do.,https://www.cnn.com/2020/10/29/health/covid-wisconsin-summer-camp-superspread/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201016232757-covid-testing-wisconsin-1005-super-tease.jpg,2020-10-30T00:29:41Z,
1533,CNN,"Virginia Langmaid and Maggie Fox, CNN",Coronavirus fail: How one summer camp's freewheeling approach led to 118 cases,Covid-19 spread at this Wisconsin summer camp when organizers thought testing students before they arrived was all they needed to do.,https://www.cnn.com/2020/10/29/health/covid-wisconsin-summer-camp-superspread/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201016232757-covid-testing-wisconsin-1005-super-tease.jpg,2020-10-30T00:29:41Z,
1534,cnn,"Tara John, CNN",The West is being left behind as it squanders Covid-19 lessons from Asia-Pacific,"While the Asia-Pacific region treads water until a coronavirus vaccine is found, the West's biggest economies are drowning as a second wave firmly establishes itself in Europe.",https://www.cnn.com/2020/10/12/europe/coronavirus-asia-pacific-west-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201011094321-restricted-01-eric-chou-concert-taiwan-0809-super-tease.jpg,2020-10-13T01:43:15Z,
1535,CNN,"Tara John, CNN",The West is being left behind as it squanders Covid-19 lessons from Asia-Pacific,"While the Asia-Pacific region treads water until a coronavirus vaccine is found, the West's biggest economies are drowning as a second wave firmly establishes itself in Europe.",https://www.cnn.com/2020/10/12/europe/coronavirus-asia-pacific-west-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201011094321-restricted-01-eric-chou-concert-taiwan-0809-super-tease.jpg,2020-10-13T01:43:15Z,
1536,,Matt Novak,"U.S. Breaks Covid-19 Record Again With Over 110,000 New Cases on Thursday","The U.S. has broken its own record for daily cases of covid-19, with 116,225 new cases on Thursday, according to the Covid Tracking Project, up from the previous record of 103,087 new cases on Wednesday. The country also identified 1,124 new deaths from coron…",https://gizmodo.com/u-s-breaks-covid-19-record-again-with-over-110-000-new-1845591670,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/thynq1enf7ygwyjtshjk.jpg",2020-11-06T14:04:00Z,"The U.S. has broken its own record for daily cases of covid-19, with 116,225 new cases on Thursday, according to the Covid Tracking Project, up from the previous record of 103,087 new cases on Wednes… [+2285 chars]"
1537,Gizmodo.com,Matt Novak,"U.S. Breaks Covid-19 Record Again With Over 110,000 New Cases on Thursday","The U.S. has broken its own record for daily cases of covid-19, with 116,225 new cases on Thursday, according to the Covid Tracking Project, up from the previous record of 103,087 new cases on Wednesday. The country also identified 1,124 new deaths from coron…",https://gizmodo.com/u-s-breaks-covid-19-record-again-with-over-110-000-new-1845591670,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/thynq1enf7ygwyjtshjk.jpg",2020-11-06T14:04:00Z,"The U.S. has broken its own record for daily cases of covid-19, with 116,225 new cases on Thursday, according to the Covid Tracking Project, up from the previous record of 103,087 new cases on Wednes… [+2285 chars]"
1538,,Ed Cara,Johnson & Johnson Pauses Coronavirus Vaccine Trials After 'Unexplained Illness' in Volunteer,"On late Monday night, the pharmaceutical company Johnson & Johnson put a temporary pause on all of its clinical trials of experimental vaccines for the coronavirus that causes covid-19, following the report of an “unexplained illness” in one of the study part…",https://gizmodo.com/johnson-johnson-pauses-coronavirus-vaccine-trials-aft-1845356673,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/v5i0lhmzigblpmtenk0j.jpg",2020-10-13T15:01:00Z,"On late Monday night, the pharmaceutical company Johnson &amp; Johnson put a temporary pause on all of its clinical trials of experimental vaccines for the coronavirus that causes covid-19, following… [+2953 chars]"
1539,Gizmodo.com,Ed Cara,Johnson & Johnson Pauses Coronavirus Vaccine Trials After 'Unexplained Illness' in Volunteer,"On late Monday night, the pharmaceutical company Johnson & Johnson put a temporary pause on all of its clinical trials of experimental vaccines for the coronavirus that causes covid-19, following the report of an “unexplained illness” in one of the study part…",https://gizmodo.com/johnson-johnson-pauses-coronavirus-vaccine-trials-aft-1845356673,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/v5i0lhmzigblpmtenk0j.jpg",2020-10-13T15:01:00Z,"On late Monday night, the pharmaceutical company Johnson &amp; Johnson put a temporary pause on all of its clinical trials of experimental vaccines for the coronavirus that causes covid-19, following… [+2953 chars]"
1540,,Ed Cara,UK Will Intentionally Infect Volunteers With the Coronavirus for Vaccine Trials,"A novel and controversial vaccine trial for covid-19 is officially set to begin in the UK next January. On Tuesday, researchers from the Imperial College London and elsewhere announced that they plan to conduct a human challenge trial that will involve 90 you…",https://gizmodo.com/uk-will-intentionally-infect-volunteers-with-the-corona-1845438583,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ylk6y0gecaprk4jidylq.jpg",2020-10-21T17:10:00Z,"A novel and controversial vaccine trial for covid-19 is officially set to begin in the UK next January. On Tuesday, researchers from the Imperial College London and elsewhere announced that they plan… [+3020 chars]"
1541,Gizmodo.com,Ed Cara,UK Will Intentionally Infect Volunteers With the Coronavirus for Vaccine Trials,"A novel and controversial vaccine trial for covid-19 is officially set to begin in the UK next January. On Tuesday, researchers from the Imperial College London and elsewhere announced that they plan to conduct a human challenge trial that will involve 90 you…",https://gizmodo.com/uk-will-intentionally-infect-volunteers-with-the-corona-1845438583,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ylk6y0gecaprk4jidylq.jpg",2020-10-21T17:10:00Z,"A novel and controversial vaccine trial for covid-19 is officially set to begin in the UK next January. On Tuesday, researchers from the Imperial College London and elsewhere announced that they plan… [+3020 chars]"
1542,,Ed Cara,U.S. Hit New Record High of Daily Coronavirus Cases on Thursday,"On Thursday, the United States reported over 77,000 new cases of covid-19, according to a tally maintained by NBC News—a record high. The rising numbers in new cases, hospitalizations, and deaths, both in the U.S. and throughout the world, signal the resurgen…",https://gizmodo.com/u-s-hit-new-record-high-of-daily-coronavirus-cases-on-1845462423,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/rpbnifwgbrbyqlkmawaf.jpg",2020-10-23T15:17:00Z,"On Thursday, the United States reported over 77,000 new cases of covid-19, according to a tally maintained by NBC Newsa record high. The rising numbers in new cases, hospitalizations, and deaths, bot… [+3449 chars]"
